employee_id,age,country,industry,work_mode,year,weekly_hours_worked,tasks_completed,productivity_score,sleep_hours_avg,exercise_frequency_per_week,mental_health_score,burnout_level,job_satisfaction,salary_usd
EMP049382,49,Australia,Finance,Hybrid,2023,34.6,81,100,6.0,0,100,Low,9.4,47448.35
EMP049383,42,Canada,Retail,Remote,2019,32.5,83,100,6.5,0,100,Low,9.2,68214.85
EMP049384,37,Germany,Retail,On-site,2022,47.8,100,91,4.7,5,92,Medium,9.9,113080.98
EMP049385,34,Canada,Retail,Hybrid,2024,48.1,84,89,5.8,5,89,Medium,9.9,31820.41
EMP049386,42,USA,Education,Hybrid,2020,45.4,113,100,8.2,5,100,Medium,10.7,104739.52
EMP049387,29,USA,Finance,Hybrid,2021,50.3,103,100,8.9,5,100,Medium,10.5,47299.02
EMP049388,30,Canada,Retail,Hybrid,2019,30.2,79,96,4.1,6,100,Low,10.2,56957.78
EMP049389,35,USA,Tech,On-site,2018,31.7,98,100,7.1,1,100,Low,9.2,54232.17
EMP049390,21,Germany,Healthcare,Hybrid,2020,49.9,80,93,7.5,2,99,Medium,10.8,115443.8
EMP049391,55,Italy,Healthcare,Remote,2020,42.5,94,91,6.7,6,100,Low,9.1,125114.97
EMP049392,29,Italy,Finance,On-site,2019,44.4,88,86,5.0,6,89,Medium,8.3,57015.03
EMP049393,37,USA,Retail,Hybrid,2019,52.9,80,82,4.1,1,87,High,8.2,80046.68
EMP049394,30,Germany,Healthcare,Remote,2019,53.8,68,77,4.6,0,80,High,7.3,52084.61
EMP049395,26,Canada,Education,Hybrid,2021,43.0,97,100,7.3,0,92,Low,9.9,48905.98
EMP049396,49,France,Education,On-site,2019,55.2,79,99,8.1,4,94,High,9.0,122404.24
EMP049397,44,France,Healthcare,Remote,2024,49.2,114,100,7.8,1,100,Medium,10.0,104601.53
EMP049398,49,France,Finance,Hybrid,2022,51.0,86,90,5.2,6,91,Medium,10.0,101244.18
EMP049399,43,UK,Finance,Remote,2025,44.5,98,100,7.5,2,100,Medium,9.8,94007.07
EMP049400,42,UK,Retail,Hybrid,2022,45.7,87,87,4.0,6,86,Medium,9.4,59905.59
EMP049401,24,Italy,Healthcare,On-site,2024,42.1,102,88,5.3,2,93,Low,9.3,64122.73
EMP049402,26,USA,Finance,Remote,2025,46.5,78,94,6.8,2,91,Medium,8.2,33106.7
EMP049403,29,Italy,Retail,Hybrid,2024,49.3,76,86,5.5,4,91,Medium,8.8,88142.7
EMP049404,26,UK,Tech,Remote,2024,38.8,79,99,5.3,2,100,Low,10.0,114678.17
EMP049405,47,France,Finance,On-site,2022,54.5,90,88,5.8,4,95,High,10.3,33793.43
EMP049406,43,France,Tech,On-site,2020,54.9,97,99,8.4,2,100,High,9.1,59808.26
EMP049407,50,Canada,Tech,Remote,2020,32.9,89,100,6.9,0,100,Low,10.0,116798.18
EMP049408,56,India,Healthcare,On-site,2020,31.1,115,100,8.1,3,100,Low,9.6,105968.43
EMP049409,32,Canada,Healthcare,Remote,2022,43.7,82,100,7.6,4,100,Low,9.0,75768.47
EMP049410,44,UK,Tech,On-site,2018,57.6,110,95,6.4,1,89,High,9.6,92163.26
EMP049411,33,Canada,Retail,Hybrid,2022,39.1,74,87,5.1,2,95,Low,10.3,144296.26
EMP049412,50,Canada,Tech,On-site,2020,31.0,83,100,6.9,4,100,Low,9.2,86409.53
EMP049413,23,UK,Retail,Hybrid,2019,37.8,84,100,7.0,2,100,Low,10.2,96898.02
EMP049414,54,France,Healthcare,On-site,2022,33.8,106,99,4.9,2,98,Low,10.1,55856.51
EMP049415,37,USA,Tech,Hybrid,2024,46.4,88,100,8.7,2,100,Medium,10.1,140533.65
EMP049416,40,UK,Education,On-site,2025,38.6,114,100,8.3,4,100,Low,10.7,143872.64
EMP049417,42,USA,Education,On-site,2018,36.3,100,100,4.6,4,90,Low,8.6,113020.74
EMP049418,41,Germany,Healthcare,On-site,2018,31.3,90,100,8.0,4,100,Low,9.1,93322.83
EMP049419,26,Canada,Tech,On-site,2025,43.9,76,90,5.1,1,93,Low,10.3,113880.47
EMP049420,25,USA,Education,Hybrid,2021,33.7,114,100,5.3,1,93,Low,9.4,133301.4
EMP049421,33,Canada,Retail,Hybrid,2022,55.1,74,85,5.1,6,94,High,9.2,145477.85
EMP049422,59,Germany,Finance,Remote,2023,53.0,104,90,6.3,3,80,High,8.8,99148.71
EMP049423,41,USA,Finance,Remote,2024,45.3,108,94,5.5,6,95,Medium,10.0,112003.21
EMP049424,22,France,Healthcare,Remote,2020,30.2,84,100,5.7,1,100,Low,9.3,34624.59
EMP049425,40,USA,Healthcare,On-site,2024,42.3,86,98,7.3,3,100,Low,9.6,126835.93
EMP049426,51,Germany,Healthcare,Hybrid,2020,47.5,95,87,6.7,2,100,Medium,9.5,97581.71
EMP049427,33,Canada,Healthcare,Remote,2025,41.1,84,95,5.5,5,87,Low,7.7,124924.05
EMP049428,27,India,Healthcare,On-site,2024,46.6,87,94,5.0,6,79,Medium,8.1,134621.82
EMP049429,36,Australia,Finance,Hybrid,2018,38.3,87,100,6.4,6,100,Low,9.4,87395.0
EMP049430,49,UK,Healthcare,Remote,2021,37.9,98,99,4.4,5,100,Low,10.7,134929.07
EMP049431,45,Canada,Healthcare,On-site,2018,57.6,79,87,6.2,1,84,High,8.9,89773.3
EMP049432,58,Italy,Tech,Hybrid,2021,31.4,98,100,6.8,6,100,Low,10.9,134618.72
EMP049433,37,Canada,Tech,Remote,2025,44.2,114,100,8.9,3,100,Medium,10.7,99006.41
EMP049434,36,Germany,Healthcare,Hybrid,2021,35.0,80,100,7.8,5,100,Low,9.1,125186.21
EMP049435,54,Italy,Education,On-site,2025,59.8,89,76,4.2,5,78,High,8.2,147056.08
EMP049436,47,Australia,Finance,On-site,2019,41.8,95,98,4.6,6,86,Low,8.1,64960.02
EMP049437,45,USA,Retail,Hybrid,2023,54.1,80,100,8.7,5,100,High,9.5,114206.13
EMP049438,30,Germany,Healthcare,Hybrid,2025,32.5,94,100,8.4,3,100,Low,9.7,148086.16
EMP049439,51,Australia,Education,Hybrid,2019,47.1,89,100,7.9,6,100,Medium,9.7,73178.57
EMP049440,56,India,Retail,On-site,2022,38.8,84,100,7.1,3,100,Low,10.4,93152.65
EMP049441,27,Australia,Education,Hybrid,2018,32.1,109,99,4.2,0,89,Low,9.8,123383.47
EMP049442,44,Australia,Tech,Hybrid,2023,38.4,80,100,8.4,2,100,Low,9.3,91238.21
EMP049443,53,India,Tech,On-site,2023,38.4,107,100,7.3,5,100,Low,9.5,101162.28
EMP049444,24,Germany,Education,Hybrid,2018,32.9,116,100,5.7,2,100,Low,10.8,52057.72
EMP049445,46,Germany,Education,On-site,2020,49.7,75,77,4.2,1,82,Medium,7.4,107880.95
EMP049446,54,Germany,Finance,Remote,2025,32.0,90,100,8.6,6,100,Low,9.9,54305.72
EMP049447,32,Germany,Tech,Remote,2024,48.8,97,100,7.8,0,100,Medium,9.7,46783.63
EMP049448,39,France,Education,On-site,2019,33.0,97,100,8.1,4,100,Low,9.2,91771.13
EMP049449,59,UK,Retail,Hybrid,2022,31.1,110,100,6.8,2,100,Low,10.2,144062.52
EMP049450,47,Italy,Retail,Hybrid,2020,37.2,100,100,5.5,5,97,Low,10.5,50767.31
EMP049451,49,Germany,Finance,Remote,2025,43.0,75,90,5.9,1,100,Low,10.3,55557.95
EMP049452,59,India,Tech,Hybrid,2025,31.8,80,100,4.8,5,100,Low,9.7,122689.1
EMP049453,22,USA,Tech,Remote,2023,51.0,116,99,7.9,3,100,Medium,10.3,82918.04
EMP049454,28,Australia,Tech,On-site,2022,37.0,82,100,7.5,6,100,Low,10.9,55529.57
EMP049455,56,USA,Education,Remote,2018,33.2,112,100,8.3,5,100,Low,9.8,92195.22
EMP049456,31,India,Tech,On-site,2018,38.5,98,88,4.7,2,86,Low,9.2,117788.62
EMP049457,59,UK,Healthcare,Hybrid,2022,59.7,77,95,7.7,6,87,High,8.1,119782.74
EMP049458,56,Germany,Healthcare,Remote,2021,45.0,116,98,5.6,0,92,Medium,9.9,114266.22
EMP049459,54,Australia,Healthcare,Hybrid,2019,51.3,70,87,5.5,3,94,Medium,9.4,107314.21
EMP049460,26,Italy,Retail,Remote,2023,59.6,113,100,8.8,0,100,High,9.1,137750.74
EMP049461,50,UK,Education,Remote,2025,40.7,83,100,5.5,4,93,Low,8.9,82313.76
EMP049462,30,Germany,Finance,On-site,2020,37.9,87,100,8.1,0,100,Low,9.3,38667.35
EMP049463,33,India,Healthcare,Remote,2020,31.9,92,100,5.7,6,94,Low,9.1,120592.17
EMP049464,55,UK,Tech,Hybrid,2023,59.8,72,77,5.1,2,84,High,8.1,116581.96
EMP049465,27,USA,Education,Remote,2020,30.4,107,100,7.3,0,100,Low,9.4,134270.42
EMP049466,45,Germany,Retail,On-site,2022,32.6,113,97,5.1,3,100,Low,10.2,30608.94
EMP049467,28,Canada,Education,Hybrid,2019,34.4,114,100,7.2,3,100,Low,10.7,109350.96
EMP049468,21,Germany,Retail,Hybrid,2020,33.4,104,100,4.5,6,88,Low,9.3,76407.26
EMP049469,56,India,Tech,Hybrid,2022,56.3,116,100,8.4,4,100,High,10.8,141700.17
EMP049470,55,Italy,Healthcare,Hybrid,2018,34.2,92,100,6.7,6,100,Low,9.3,97046.13
EMP049471,43,UK,Tech,Hybrid,2025,57.6,92,92,6.0,1,89,High,9.3,122691.04
EMP049472,56,Germany,Education,Hybrid,2023,56.7,96,95,8.4,4,100,High,9.1,38895.88
EMP049473,50,Germany,Education,Hybrid,2025,59.8,69,85,5.1,0,88,High,8.4,80190.11
EMP049474,40,USA,Tech,Hybrid,2021,35.0,91,100,6.2,4,100,Low,10.7,126673.33
EMP049475,52,USA,Retail,Hybrid,2022,58.6,107,90,8.6,2,100,High,9.5,135053.77
EMP049476,27,France,Retail,On-site,2019,43.9,86,100,6.1,0,94,Low,9.7,149017.35
EMP049477,56,Canada,Education,Hybrid,2019,54.4,76,88,6.0,6,95,High,9.2,63777.04
EMP049478,30,Italy,Finance,Remote,2025,36.9,115,100,6.7,2,100,Low,10.5,76018.34
EMP049479,46,Australia,Tech,On-site,2021,32.4,90,100,5.0,4,87,Low,9.6,52928.07
EMP049480,54,UK,Education,On-site,2019,36.1,99,100,6.7,5,100,Low,9.9,32776.66
EMP049481,53,Australia,Retail,Hybrid,2023,51.2,82,93,7.4,6,100,Medium,10.4,148614.46
EMP049482,34,USA,Finance,Hybrid,2018,42.2,92,100,6.7,2,93,Low,9.6,83360.23
EMP049483,43,Italy,Tech,On-site,2020,52.6,75,83,6.6,1,93,High,8.6,38267.24
EMP049484,29,Germany,Education,Hybrid,2018,54.0,97,87,6.0,6,86,High,9.5,49428.44
EMP049485,41,USA,Healthcare,Hybrid,2019,56.5,90,88,6.5,2,89,High,9.2,69803.66
EMP049486,43,Germany,Retail,On-site,2022,52.4,87,95,6.6,4,94,High,9.8,133708.2
EMP049487,50,France,Tech,Remote,2025,52.2,108,92,7.6,3,100,High,9.1,112068.85
EMP049488,42,India,Tech,Hybrid,2019,51.9,93,84,5.8,2,90,Medium,8.2,129661.08
EMP049489,52,Germany,Tech,Hybrid,2020,41.2,109,100,7.5,1,100,Low,10.8,133242.58
EMP049490,58,Australia,Healthcare,Hybrid,2018,58.8,76,82,5.8,4,85,High,7.9,133014.56
EMP049491,44,Germany,Education,Hybrid,2020,37.3,98,86,4.2,0,95,Low,10.3,80097.59
EMP049492,23,Australia,Tech,Hybrid,2020,37.5,84,100,8.3,0,100,Low,9.8,95198.95
EMP049493,25,Australia,Retail,Remote,2019,54.3,109,100,8.1,2,100,High,9.9,100178.83
EMP049494,39,USA,Tech,Hybrid,2019,33.7,97,100,8.0,6,100,Low,9.3,125891.83
EMP049495,30,France,Finance,On-site,2018,37.4,111,100,6.9,0,100,Low,9.1,149768.32
EMP049496,57,Germany,Tech,On-site,2024,40.2,97,100,7.8,3,100,Low,10.0,62629.41
EMP049497,26,UK,Education,Remote,2023,31.0,106,100,5.6,3,99,Low,9.8,34068.14
EMP049498,33,USA,Education,On-site,2024,51.3,78,97,7.4,4,100,Medium,9.2,122728.47
EMP049499,43,USA,Tech,Remote,2019,45.1,91,86,6.1,5,100,Medium,10.4,134126.82
EMP049500,52,Canada,Retail,Remote,2020,52.9,119,100,7.5,1,95,High,9.6,30993.76
EMP049501,21,France,Education,Remote,2023,43.5,88,92,6.0,5,100,Low,9.8,38351.07
EMP049502,43,Germany,Education,Remote,2018,35.8,115,100,8.6,5,100,Low,10.8,130626.23
EMP049503,29,Australia,Retail,On-site,2021,33.7,114,100,7.9,2,100,Low,10.9,143594.31
EMP049504,42,Australia,Retail,Remote,2025,49.1,109,100,7.5,5,100,Medium,10.4,87072.84
EMP049505,22,Italy,Education,Hybrid,2021,34.4,111,100,8.7,2,100,Low,9.1,61150.34
EMP049506,30,USA,Education,Hybrid,2021,35.8,113,100,5.2,3,100,Low,10.5,112806.49
EMP049507,37,Australia,Healthcare,Remote,2023,31.7,81,100,6.6,1,100,Low,10.9,100545.56
EMP049508,57,France,Finance,On-site,2025,37.7,119,100,6.1,0,96,Low,10.4,56714.81
EMP049509,42,UK,Healthcare,Hybrid,2022,47.3,85,90,5.9,3,84,Medium,8.3,123474.83
EMP049510,44,Australia,Tech,Remote,2025,57.5,83,100,7.3,3,100,High,10.2,47995.3
EMP049511,48,USA,Retail,Hybrid,2019,39.1,101,87,4.8,2,94,Low,10.2,33030.17
EMP049512,28,Italy,Retail,Hybrid,2018,59.1,94,86,5.0,3,86,High,9.4,129529.99
EMP049513,48,Canada,Retail,On-site,2020,37.8,84,100,5.7,4,96,Low,9.0,125412.54
EMP049514,40,Canada,Retail,On-site,2021,55.7,83,87,5.0,1,87,High,8.5,145200.99
EMP049515,49,Australia,Tech,Hybrid,2024,55.2,88,89,5.9,3,86,High,7.6,39765.16
EMP049516,43,France,Education,Hybrid,2024,50.6,85,100,8.8,5,100,Medium,10.0,48386.46
EMP049517,35,Italy,Tech,Remote,2019,35.9,98,100,7.8,6,100,Low,9.9,83686.32
EMP049518,25,India,Healthcare,On-site,2019,53.2,82,87,7.0,6,90,High,9.8,130994.91
EMP049519,32,Italy,Healthcare,On-site,2023,43.2,106,91,5.3,2,86,Low,9.5,83253.89
EMP049520,32,Canada,Healthcare,On-site,2018,35.6,100,100,8.4,1,100,Low,10.8,46392.72
EMP049521,22,India,Education,Hybrid,2023,51.0,112,100,8.7,4,100,Medium,11.0,145704.92
EMP049522,33,India,Tech,Remote,2020,44.5,93,90,5.3,1,99,Medium,10.2,107482.16
EMP049523,40,India,Education,Hybrid,2024,31.9,118,100,4.3,5,96,Low,10.6,53776.83
EMP049524,53,India,Finance,Hybrid,2020,46.9,69,86,4.2,3,81,Medium,7.9,148102.9
EMP049525,42,India,Tech,On-site,2019,44.4,65,81,5.9,6,90,Medium,9.9,124616.72
EMP049526,40,Canada,Tech,On-site,2025,48.1,81,100,7.9,1,100,Medium,9.6,71077.09
EMP049527,48,India,Healthcare,Remote,2018,45.7,86,91,6.1,1,94,Medium,8.6,39085.1
EMP049528,38,Italy,Healthcare,Hybrid,2019,34.6,103,93,5.2,3,90,Low,8.6,111633.83
EMP049529,36,Canada,Tech,Hybrid,2024,34.6,119,100,8.8,1,100,Low,9.8,109147.76
EMP049530,55,UK,Education,On-site,2021,54.5,96,100,8.8,6,100,High,9.4,94268.61
EMP049531,33,Italy,Education,Remote,2019,54.6,97,82,5.8,0,82,High,8.0,40844.1
EMP049532,55,USA,Healthcare,Remote,2018,59.7,84,82,4.5,6,78,High,7.3,113181.49
EMP049533,31,Canada,Healthcare,Hybrid,2018,42.0,86,98,6.3,2,100,Low,9.5,131100.98
EMP049534,21,UK,Retail,On-site,2018,37.0,107,97,4.9,1,87,Low,9.5,118227.37
EMP049535,28,UK,Tech,Hybrid,2025,37.8,95,92,4.3,3,86,Low,8.2,129832.94
EMP049536,27,India,Tech,On-site,2024,39.6,100,100,7.0,3,100,Low,9.5,45640.82
EMP049537,51,Italy,Tech,Remote,2019,56.9,80,92,7.1,6,92,High,9.4,74214.07
EMP049538,38,Italy,Education,Remote,2023,52.9,83,100,8.7,5,100,High,9.5,87486.91
EMP049539,21,Australia,Retail,Hybrid,2019,40.0,98,100,8.0,1,100,Low,10.2,149762.98
EMP049540,40,France,Finance,Remote,2022,42.8,90,93,5.1,3,100,Low,10.5,74471.34
EMP049541,29,France,Retail,Hybrid,2021,30.6,114,100,5.0,1,98,Low,9.3,136945.4
EMP049542,55,UK,Retail,Remote,2019,48.2,102,99,7.6,2,90,Medium,8.3,119872.6
EMP049543,37,Canada,Retail,Hybrid,2019,45.4,88,91,4.8,5,78,Medium,7.4,105534.97
EMP049544,34,USA,Healthcare,Remote,2018,41.4,119,100,6.7,3,100,Low,9.8,45502.86
EMP049545,45,France,Retail,Remote,2025,58.1,84,91,8.0,5,95,High,8.7,140625.52
EMP049546,51,France,Education,Hybrid,2024,58.0,88,89,7.0,2,100,High,10.2,128614.83
EMP049547,31,Germany,Retail,Hybrid,2018,58.1,104,100,8.8,3,100,High,10.8,97060.3
EMP049548,45,Italy,Healthcare,Hybrid,2021,51.1,87,86,4.2,4,85,Medium,7.9,77026.55
EMP049549,27,India,Education,On-site,2023,50.4,92,100,8.8,5,100,Medium,9.2,126211.0
EMP049550,36,India,Education,On-site,2018,39.8,100,94,7.2,0,100,Low,10.0,117762.33
EMP049551,36,France,Tech,On-site,2021,50.4,91,94,4.6,1,77,Medium,7.8,139513.13
EMP049552,51,France,Education,On-site,2024,34.8,111,100,8.8,6,100,Low,10.6,33745.85
EMP049553,48,Australia,Healthcare,On-site,2019,33.1,117,100,7.4,4,100,Low,10.5,127768.54
EMP049554,26,UK,Healthcare,Remote,2023,50.6,85,78,4.1,6,82,Medium,7.9,122787.27
EMP049555,27,Australia,Healthcare,Hybrid,2025,41.5,106,100,4.7,3,89,Low,8.5,70307.05
EMP049556,58,Australia,Finance,On-site,2018,41.4,99,87,5.8,3,93,Low,8.8,135162.33
EMP049557,49,Germany,Finance,Remote,2022,42.4,105,90,6.0,5,100,Low,9.3,101103.64
EMP049558,53,Canada,Finance,Remote,2025,52.7,95,89,7.1,3,94,High,9.1,51422.74
EMP049559,47,Italy,Retail,Hybrid,2024,32.7,101,100,7.3,4,100,Low,9.7,146790.46
EMP049560,23,Canada,Healthcare,On-site,2021,52.6,81,100,8.0,3,100,High,10.6,76326.78
EMP049561,42,Italy,Healthcare,On-site,2022,42.8,111,100,7.7,0,100,Low,9.5,89630.65
EMP049562,49,Germany,Education,Hybrid,2020,34.8,117,100,6.7,2,94,Low,9.5,138971.21
EMP049563,37,USA,Healthcare,Hybrid,2024,47.5,106,91,6.4,2,92,Medium,9.1,96563.56
EMP049564,50,Canada,Tech,Remote,2019,51.6,95,89,6.0,5,99,Medium,10.6,97403.43
EMP049565,54,India,Healthcare,On-site,2022,31.8,95,100,7.6,6,100,Low,9.4,142740.65
EMP049566,51,Australia,Education,Remote,2023,47.0,100,90,6.1,0,88,Medium,9.7,119015.51
EMP049567,24,France,Healthcare,Hybrid,2022,39.2,84,100,7.3,2,100,Low,9.8,90231.38
EMP049568,37,UK,Education,Remote,2023,43.9,86,100,8.4,6,100,Low,10.6,79183.95
EMP049569,59,Germany,Retail,Hybrid,2020,43.9,96,100,6.6,3,100,Low,9.1,129634.97
EMP049570,48,Canada,Tech,Remote,2023,55.4,63,77,4.1,5,93,High,9.2,73189.21
EMP049571,35,Germany,Retail,On-site,2018,54.5,80,100,8.9,3,100,High,10.3,41109.56
EMP049572,49,France,Healthcare,On-site,2022,51.9,113,99,7.1,3,95,Medium,8.8,120919.92
EMP049573,46,Germany,Tech,Remote,2022,44.6,84,100,6.7,3,92,Medium,8.7,90892.3
EMP049574,47,India,Retail,On-site,2019,42.8,96,96,6.9,3,99,Low,9.8,80589.1
EMP049575,38,USA,Finance,Remote,2019,35.6,83,99,5.3,0,100,Low,9.9,58978.89
EMP049576,47,Canada,Tech,Remote,2021,49.0,82,86,6.2,1,95,Medium,9.5,30817.55
EMP049577,24,UK,Education,Remote,2024,48.8,79,91,4.8,0,91,Medium,9.5,107122.03
EMP049578,52,Germany,Healthcare,Hybrid,2023,57.9,77,96,7.5,1,87,High,8.7,63928.6
EMP049579,28,USA,Tech,Hybrid,2019,49.9,75,87,6.5,4,91,Medium,8.7,52453.54
EMP049580,41,Canada,Finance,On-site,2018,33.2,90,100,5.2,1,91,Low,9.5,30487.99
EMP049581,25,Australia,Tech,On-site,2020,38.1,92,100,8.6,5,100,Low,11.0,115044.41
EMP049582,53,Australia,Healthcare,Hybrid,2019,39.6,83,85,4.2,4,90,Low,10.0,147807.25
EMP049583,38,Australia,Healthcare,Remote,2022,55.5,104,88,7.3,1,100,High,10.2,69203.21
EMP049584,23,France,Education,On-site,2022,42.4,81,99,6.0,5,92,Low,8.9,137977.18
EMP049585,49,Germany,Tech,Hybrid,2022,52.3,100,91,6.6,1,100,High,10.5,56808.7
EMP049586,44,Canada,Tech,Hybrid,2021,46.6,84,85,4.1,0,83,Medium,8.1,112353.73
EMP049587,48,Germany,Finance,On-site,2022,36.3,109,100,8.2,0,100,Low,10.7,97016.06
EMP049588,30,Italy,Healthcare,Hybrid,2024,42.7,85,100,8.2,0,100,Low,10.1,143089.07
EMP049589,25,Italy,Education,Hybrid,2020,47.6,104,87,4.5,5,85,Medium,9.1,131102.3
EMP049590,42,Germany,Healthcare,On-site,2024,37.8,83,96,5.2,4,95,Low,8.7,134713.31
EMP049591,29,Italy,Healthcare,On-site,2020,31.8,114,100,6.7,0,100,Low,9.1,121211.11
EMP049592,47,Germany,Retail,Hybrid,2020,55.4,115,100,8.9,2,100,High,10.9,79498.96
EMP049593,47,Germany,Retail,On-site,2024,49.3,99,91,5.3,6,89,Medium,8.7,129806.63
EMP049594,48,India,Healthcare,Remote,2023,45.0,84,90,4.7,1,81,Medium,8.1,77084.21
EMP049595,59,Canada,Finance,Remote,2019,46.5,85,100,8.4,5,100,Medium,10.4,140016.18
EMP049596,54,Canada,Tech,On-site,2025,46.5,100,100,7.4,6,100,Medium,9.5,135483.19
EMP049597,52,France,Healthcare,Hybrid,2023,54.3,107,92,5.6,1,93,High,9.9,64586.94
EMP049598,46,Canada,Education,Hybrid,2020,47.4,97,100,8.0,2,100,Medium,9.8,87320.91
EMP049599,39,Italy,Finance,On-site,2019,45.7,96,100,8.9,3,100,Medium,9.8,98086.58
EMP049600,37,Canada,Retail,On-site,2024,52.5,105,100,7.7,4,100,High,10.6,122013.87
EMP049601,54,Canada,Tech,On-site,2018,42.9,114,96,5.3,6,99,Low,9.9,142486.45
EMP049602,57,India,Healthcare,On-site,2025,54.1,88,79,5.3,5,89,High,8.1,149517.09
EMP049603,21,Canada,Healthcare,Hybrid,2024,45.0,106,93,6.4,5,100,Medium,9.2,35488.04
EMP049604,57,Australia,Retail,On-site,2019,55.9,77,91,6.2,5,92,High,8.9,30390.73
EMP049605,47,USA,Finance,Remote,2020,53.6,109,100,8.0,0,100,High,9.6,106008.15
EMP049606,37,Italy,Tech,Hybrid,2020,45.4,76,89,6.3,6,94,Medium,9.9,40312.85
EMP049607,47,India,Education,Remote,2019,48.9,80,79,5.0,6,100,Medium,10.1,71263.4
EMP049608,22,Germany,Finance,Hybrid,2019,32.0,94,100,7.0,6,100,Low,9.8,43259.78
EMP049609,23,Australia,Finance,Hybrid,2021,41.5,95,100,6.7,4,87,Low,9.2,93702.57
EMP049610,42,Canada,Healthcare,Hybrid,2022,57.8,112,99,8.4,0,95,High,9.1,99910.76
EMP049611,21,UK,Education,Hybrid,2019,38.8,115,100,7.2,5,100,Low,9.0,142794.84
EMP049612,36,France,Tech,On-site,2020,32.9,113,96,4.1,2,93,Low,9.6,129868.8
EMP049613,44,Italy,Retail,Hybrid,2018,41.4,83,100,8.4,1,100,Low,10.3,86098.78
EMP049614,51,Australia,Healthcare,Hybrid,2025,58.4,93,82,5.5,4,72,High,6.7,94473.03
EMP049615,21,France,Healthcare,Hybrid,2022,32.5,85,94,4.7,2,100,Low,9.4,40822.95
EMP049616,25,Germany,Education,On-site,2024,38.5,95,100,8.1,6,100,Low,10.0,141366.14
EMP049617,33,UK,Retail,On-site,2025,50.0,87,92,8.9,3,100,Medium,9.0,104367.11
EMP049618,27,Australia,Retail,On-site,2024,32.0,93,100,8.3,6,100,Low,9.3,145001.6
EMP049619,46,Germany,Tech,Hybrid,2025,34.0,82,100,8.7,2,100,Low,10.6,142225.21
EMP049620,42,Germany,Retail,Remote,2019,38.9,99,91,4.6,5,98,Low,10.3,78947.02
EMP049621,40,Australia,Education,Hybrid,2024,50.0,90,100,8.3,3,100,Medium,10.5,104749.68
EMP049622,37,UK,Education,Remote,2018,44.9,96,96,5.5,4,86,Medium,9.4,98804.56
EMP049623,50,UK,Education,Remote,2019,40.6,97,100,8.9,2,100,Low,9.3,141571.32
EMP049624,43,France,Retail,On-site,2018,58.1,74,82,4.2,2,76,High,7.8,92068.94
EMP049625,27,France,Tech,Hybrid,2018,35.5,117,100,7.4,3,100,Low,10.3,126348.16
EMP049626,41,India,Retail,Remote,2022,40.4,119,100,7.2,4,100,Low,9.3,109267.92
EMP049627,35,France,Finance,Remote,2021,31.2,108,100,7.0,2,100,Low,10.4,92486.48
EMP049628,59,USA,Tech,Remote,2024,56.8,87,94,6.8,5,94,High,9.8,40855.41
EMP049629,57,Germany,Tech,On-site,2023,43.4,91,97,6.1,2,87,Low,8.7,110690.77
EMP049630,29,France,Education,Remote,2020,30.5,94,94,4.4,4,91,Low,8.7,97286.67
EMP049631,23,USA,Tech,On-site,2025,48.8,77,96,6.5,1,82,Medium,8.8,104679.87
EMP049632,40,USA,Tech,Hybrid,2023,38.1,72,88,4.2,2,84,Low,7.7,71786.84
EMP049633,55,Italy,Finance,Remote,2022,58.5,75,89,5.8,2,85,High,7.9,126135.88
EMP049634,24,Australia,Healthcare,Hybrid,2023,35.5,102,100,7.3,4,100,Low,10.1,103406.73
EMP049635,59,USA,Retail,Remote,2022,42.4,119,100,8.9,0,100,Low,10.9,140216.69
EMP049636,50,France,Finance,Remote,2021,54.0,99,100,7.1,2,99,High,9.4,44003.75
EMP049637,45,USA,Tech,On-site,2020,45.4,85,95,7.3,5,100,Medium,9.5,129120.08
EMP049638,47,Canada,Tech,Hybrid,2024,57.8,116,100,8.4,5,100,High,9.5,32607.3
EMP049639,57,UK,Finance,Hybrid,2021,34.9,96,100,6.9,2,100,Low,9.3,137575.22
EMP049640,54,USA,Healthcare,On-site,2021,58.9,96,100,8.4,1,94,High,9.9,147187.22
EMP049641,38,Germany,Finance,On-site,2024,52.7,90,90,5.9,2,98,High,9.2,124952.65
EMP049642,38,France,Healthcare,Hybrid,2020,41.4,104,99,6.1,0,99,Low,9.1,96790.69
EMP049643,27,India,Healthcare,Remote,2019,50.8,82,85,4.2,5,82,Medium,8.3,54225.71
EMP049644,35,UK,Tech,Hybrid,2025,50.7,103,94,7.6,1,97,Medium,8.8,120505.61
EMP049645,57,USA,Healthcare,Hybrid,2018,36.6,105,95,5.2,2,96,Low,9.3,84693.71
EMP049646,42,Germany,Retail,Remote,2025,44.7,108,99,6.7,1,100,Medium,9.7,58617.07
EMP049647,44,Italy,Education,Remote,2023,32.2,111,100,6.3,3,100,Low,10.4,97084.35
EMP049648,55,UK,Healthcare,Remote,2019,39.7,89,97,4.4,5,80,Low,8.8,50274.03
EMP049649,24,Italy,Retail,On-site,2022,39.1,108,100,7.0,6,100,Low,10.9,128354.82
EMP049650,51,Australia,Education,Hybrid,2020,37.9,96,100,8.1,1,100,Low,10.8,89370.26
EMP049651,42,Italy,Tech,Remote,2025,45.6,89,99,6.7,3,100,Medium,9.8,33523.7
